in_btc,out_btc,total_btc,mean_in_btc,mean_out_btc,in_malicious,out_malicious,is_malicious,out_and_tx_malicious,all_malicious,vin_sz,vout_sz,size,fee,time,sat_per_byte
0.44416885,0.44316885,0.8873377,0.1110422125,0.221584425,0,0,0,0,0,4,2,798,100000,1363196360,125.31328320802005
30.2141,30.2136,60.4277,30.2141,15.1068,0,0,0,0,0,1,2,258,50000,1363215095,193.7984496124031
1.418,1.4175,2.8355,1.418,0.70875,0,0,0,0,0,1,2,258,50000,1363289796,193.7984496124031
0.97995272,0.97895272,1.95890544,0.48997636,0.48947636,0,0,0,0,0,2,2,438,100000,1363197429,228.31050228310502
2.37586996,2.37486996,4.750739919999999,1.18793498,1.18743498,0,0,0,0,0,2,2,437,100000,1363197429,228.83295194508008
15.16045,15.15945,30.319900000000004,7.580225,7.579725000000001,0,0,0,0,0,2,2,438,100000,1363300804,228.31050228310502
0.33144118,0.33094118,0.6623823600000001,0.16572059,0.16547059,0,0,0,0,0,2,2,375,50000,1363141565,133.33333333333334
0.44443613,0.44393613,0.88837226,0.44443613,0.221968065,0,0,0,0,0,1,2,258,50000,1363152340,193.7984496124031
0.03,0.029,0.059,0.03,0.0145,0,0,0,0,0,1,2,259,100000,1363249652,386.1003861003861
2.61143374,2.61043374,5.22186748,1.30571687,1.30521687,0,0,0,0,0,2,2,437,100000,1363290142,228.83295194508008
0.01,0.009,0.019,0.01,0.0045,0,0,0,0,0,1,2,258,100000,1363253696,387.5968992248062
10.18653079,10.18553079,20.37206158,5.093265395,5.092765395,0,0,0,0,0,2,2,436,100000,1363169717,229.3577981651376
5.871,5.87,11.741,5.871,2.935,0,0,0,0,0,1,2,257,100000,1363288511,389.10505836575874
60.32056353000001,60.320063530000006,120.64062706,30.160281765000004,20.106687843333336,0,0,0,0,0,2,3,473,50000,1363224636,105.70824524312897
0.1985,0.198,0.3965,0.1985,0.099,0,0,0,0,0,1,2,258,50000,1363211335,193.7984496124031
0.031312,0.030812,0.062124,0.031312,0.015406,0,0,0,0,0,1,2,259,50000,1363176731,193.05019305019306
0.53347645,0.53247645,1.0659529,0.266738225,0.266238225,0,0,0,0,0,2,2,438,100000,1363321684,228.31050228310502
0.462845,0.461845,0.92469,0.11571125,0.2309225,0,0,0,0,0,4,2,798,100000,1363312793,125.31328320802005
0.56653266,0.56603266,1.13256532,0.56653266,0.28301633,0,0,0,0,0,1,2,258,50000,1363308444,193.7984496124031
0.02,0.019,0.039,0.02,0.0095,0,0,0,0,0,1,2,257,100000,1363200882,389.10505836575874
0.01845824,0.01795824,0.03641648,0.00461456,0.00897912,0,0,0,0,0,4,2,798,50000,1363315032,62.65664160401003
0.09,0.089,0.179,0.09,0.0445,0,0,0,0,0,1,2,257,100000,1363290865,389.10505836575874
3.02193632,3.0214363200000003,6.04337264,1.0073121066666666,1.51071816,0,0,0,0,0,3,2,618,50000,1363192793,80.90614886731392
12.10118408,12.10118408,24.20236816,6.050592040000001,6.050592040000001,0,0,0,0,0,2,2,437,0,1363528037,0.0
0.6263926400000001,0.62539264,1.25178528,0.31319632,0.31269632,0,0,0,0,0,2,2,437,100000,1363447030,228.83295194508008
24.47995654,24.47945654,48.95941308,12.23997827,24.47945654,0,0,0,0,0,2,1,403,50000,1363812620,124.06947890818859
0.08,0.079,0.159,0.08,0.0395,0,0,0,0,0,1,2,258,100000,1363394751,387.5968992248062
0.02,0.019,0.039,0.02,0.0095,0,0,0,0,0,1,2,259,100000,1363363114,386.1003861003861
0.05,0.049,0.099,0.05,0.0245,0,0,0,0,0,1,2,257,100000,1363386658,389.10505836575874
0.0,12.08277595,12.08277595,0.0,6.041387975,0,0,0,0,0,1,2,259,50000,1363335286,193.05019305019306
0.9809882,0.9799882,1.9609764,0.4904941,0.4899941,0,0,0,0,0,2,2,437,100000,1363394751,228.83295194508008
2.98191,2.98191,5.96382,2.98191,1.490955,0,0,0,0,0,1,2,259,0,1363693846,0.0
0.14851176,0.14801176,0.29652352,0.14851176,0.07400588,0,0,0,0,0,1,2,257,50000,1363348281,194.55252918287937
0.52053931,0.51953931,1.04007862,0.260269655,0.259769655,0,0,0,0,0,2,2,439,100000,1363387864,227.79043280182233
0.264955,0.263955,0.52891,0.06623875,0.1319775,0,0,0,0,0,4,2,795,100000,1363395106,125.78616352201257
0.92485312,0.92385312,1.8487062400000005,0.46242656,0.46192656,0,0,0,0,0,2,2,440,100000,1363357672,227.27272727272728
3.379,3.379,6.758,0.84475,3.379,0,0,0,0,0,4,1,765,0,1363651139,0.0
4.9995,4.999,9.9985,4.9995,2.4995,0,0,0,0,0,1,2,257,50000,1363403055,194.55252918287937
7.0057089900000005,7.00520899,14.01091798,1.7514272475,2.335069663333333,0,0,0,0,0,4,3,832,50000,1363434935,60.09615384615385
0.3445,0.344,0.6885000000000001,0.3445,0.172,0,0,0,0,0,1,2,259,50000,1363300804,193.05019305019306
2.06498413,2.06398413,4.128968260000001,1.032492065,1.031992065,0,0,0,0,0,2,2,438,100000,1363318945,228.31050228310502
5.9973136,5.996813599999999,11.9941272,5.9973136,2.9984068,0,0,0,0,0,1,2,227,50000,1363354404,220.26431718061673
0.444,0.443,0.887,0.444,0.2215,0,0,0,0,0,1,2,257,100000,1363378934,389.10505836575874
279.15742,279.15742,558.31484,279.15742,93.05247333333334,0,0,0,0,0,1,3,293,0,1363398729,0.0
0.53437,0.53337,1.06774,0.1335925,0.266685,0,0,0,0,0,4,2,800,100000,1363313369,125.0
1.52059,1.52009,3.04068,1.52059,0.760045,0,0,0,0,0,1,2,257,50000,1363363885,194.55252918287937
1304.04507324,304.04507324,1608.09014648,652.02253662,304.04507324,0,0,0,0,0,2,2,406,0,1363766630,0.0
10.92651201,10.92601201,21.852524020000004,3.642170670000001,10.92601201,0,0,0,0,0,3,1,584,50000,1363348281,85.61643835616438
5.0,5.0,10.0,5.0,5.0,0,0,0,0,0,1,1,224,0,1363830931,0.0
0.10604246,0.10604246,0.21208492,0.10604246,0.10604246,0,0,0,0,0,1,1,224,0,1363424156,0.0
91.21220951,91.21170951,182.42391902000003,91.21220951,45.605854755,0,0,0,0,0,1,2,258,50000,1363580832,193.7984496124031
0.84119997,0.8406999700000001,1.68189994,0.84119997,0.420349985,0,0,0,0,0,1,2,258,50000,1363416244,193.7984496124031
50.0,49.999500000000005,99.9995,50.0,24.99975,0,0,0,0,0,1,2,227,50000,1363461330,220.26431718061673
0.0,25.488,25.488,0.0,25.488,0,0,0,0,0,1,1,122,0,1363246401,0.0
0.52270069,0.52220069,1.04490138,0.261350345,0.261100345,0,0,0,0,0,2,2,439,50000,1363395315,113.89521640091117
0.0144106899999999,0.0,0.0144106899999999,0.0048035633333333,0.0,0,0,0,0,0,3,2,616,50000,1363691427,81.16883116883118
5.55868637,5.557686370000001,11.11637274,2.779343185,2.7788431850000004,0,0,0,0,0,2,2,438,100000,1363638788,228.31050228310502
0.04272209,0.04212209,0.08484418,0.04272209,0.021061045,0,0,0,0,0,1,2,226,60000,1363641239,265.4867256637168
0.3,0.299,0.599,0.3,0.1495,0,0,0,0,0,1,2,259,100000,1363491085,386.1003861003861
0.37020198,0.36920198,0.73940396,0.092550495,0.18460099,0,0,0,0,0,4,2,796,100000,1363638080,125.62814070351759
230.09,230.09,460.18,230.09,115.045,0,0,0,0,0,1,2,259,0,1363660523,0.0
18.68876978,18.68876978,37.37753956,18.68876978,9.34438489,0,0,0,0,0,1,2,235,0,1363635217,0.0
0.02195563,0.02095563,0.04291126,0.010977815,0.010477815,0,0,0,0,0,2,2,437,100000,1363662157,228.83295194508008
0.04,0.039,0.079,0.04,0.0195,0,0,0,0,0,1,2,258,100000,1363640091,387.5968992248062
0.0195696,0.0190696,0.0386392,0.0195696,0.0095348,0,0,0,0,0,1,2,259,50000,1363664450,193.05019305019306
1.97913949,1.97863949,3.95777898,0.989569745,0.989319745,0,0,0,0,0,2,2,437,50000,1363631986,114.41647597254004
6.0,6.0,12.0,6.0,6.0,0,0,0,0,0,1,1,191,0,1363587357,0.0
173.18417611,173.18367611,346.36785222000003,173.18417611,86.591838055,0,0,0,0,0,1,2,258,50000,1363560798,193.7984496124031
0.97429,0.97329,1.94758,0.487145,0.486645,0,0,0,0,0,2,2,437,100000,1363584740,228.83295194508008
4.01313511,4.01263511,8.02577022,4.01313511,2.006317555,0,0,0,0,0,1,2,225,50000,1363483867,222.22222222222223
25.01138246,25.01038246,50.02176492,5.002276492,12.50519123,0,0,0,0,0,5,2,978,100000,1363500694,102.24948875255623
32.687209870000004,32.68670987,65.37391974,32.687209870000004,16.343354935,0,0,0,0,0,1,2,226,50000,1363645418,221.23893805309734
5.0,5.0,10.0,5.0,2.5,0,0,0,0,0,1,2,258,0,1363627187,0.0
0.05,0.049,0.099,0.05,0.0245,0,0,0,0,0,1,2,259,100000,1363447030,386.1003861003861
11.64867249,11.64817249,23.296844980000003,11.64867249,5.824086245,0,0,0,0,0,1,2,226,50000,1363608706,221.23893805309734
0.13766895,0.13766895,0.2753379,0.13766895,0.068834475,0,0,0,0,0,1,2,234,0,1363635217,0.0
0.500337,0.499837,1.000174,0.500337,0.2499185,0,0,0,0,0,1,2,225,50000,1363632901,222.22222222222223
0.77585214,0.77485214,1.5507042800000002,0.38792607,0.38742607,0,0,0,0,0,2,2,439,100000,1363506050,227.79043280182233
0.68583615,0.68483615,1.3706722999999998,0.1714590375,0.342418075,0,0,0,0,0,4,2,797,100000,1363639214,125.47051442910916
2.5057,2.5047,5.010400000000001,0.626425,1.25235,0,0,0,0,0,4,2,797,100000,1363494509,125.47051442910916
0.0,25.003,25.003,0.0,25.003,0,0,0,0,0,1,1,161,0,1363554195,0.0
0.01,0.009,0.019,0.01,0.0045,0,0,0,0,0,1,2,257,100000,1363479843,389.10505836575874
4.50835859,4.50735859,9.01571718,2.254179295,2.253679295,0,0,0,0,0,2,2,437,100000,1363676622,228.83295194508008
0.1,0.099,0.199,0.1,0.0495,0,0,0,0,0,1,2,257,100000,1363658381,389.10505836575874
0.3,0.299,0.599,0.3,0.1495,0,0,0,0,0,1,2,257,100000,1363659626,389.10505836575874
304.46118383,304.46068383,608.92186766,304.46118383,152.230341915,0,0,0,0,0,1,2,257,50000,1363526126,194.55252918287937
108.35890289,108.35890289,216.71780578,27.0897257225,54.179451445,0,0,0,0,0,4,2,797,0,1363708175,0.0
0.02488792,0.02438792,0.04927584,0.01244396,0.01219396,0,0,0,0,0,2,2,374,50000,1363653246,133.6898395721925
0.72423,0.7232299999999999,1.44746,0.362115,0.3616149999999999,0,0,0,0,0,2,2,438,100000,1363500694,228.31050228310502
0.18970501,0.18870501,0.37841002,0.18970501,0.094352505,0,0,0,0,0,1,2,227,100000,1363847722,440.52863436123346
1.14719885,1.14669885,2.2938977,1.14719885,0.573349425,0,0,0,0,0,1,2,258,50000,1363860224,193.7984496124031
0.04474635,0.04424635,0.0889927,0.022373175,0.022123175,0,0,0,0,0,2,2,374,50000,1363730858,133.6898395721925
1.54916338,1.54,3.08916338,1.54916338,1.54,0,0,0,0,0,1,2,225,50000,1363867992,222.22222222222223
2.22536226,2.22,4.44536226,1.11268113,2.22,0,0,0,0,0,2,2,437,50000,1364294767,114.41647597254004
0.05968589,0.05918589,0.11887178,0.05968589,0.05918589,0,0,0,0,0,1,1,223,50000,1363847489,224.2152466367713
0.10288015,0.10238015,0.2052603,0.10288015,0.051190075,0,0,0,0,0,1,2,225,50000,1363868397,222.22222222222223
0.01,0.009,0.019,0.01,0.0045,0,0,0,0,0,1,2,258,100000,1363860660,387.5968992248062
0.0205,0.0195,0.04,0.0205,0.00975,0,0,0,0,0,1,2,258,100000,1363811063,387.5968992248062
1.24045215,1.23945215,2.4799043000000003,0.620226075,0.619726075,0,0,0,0,0,2,2,438,100000,1363808028,228.31050228310502
0.01,0.009,0.019,0.01,0.0045,0,0,0,0,0,1,2,258,100000,1363738952,387.5968992248062
0.00016373,0.00035373,0.00051746,4.09325e-05,0.00035373,0,0,0,0,0,10,1,1844,0,1363792845,0.0
16.615047360000002,16.615047360000002,33.230094720000004,16.615047360000002,8.307523680000001,0,0,0,0,0,1,2,235,0,1363781646,0.0
1.84103364,1.84053364,3.68156728,1.84103364,0.92026682,0,0,0,0,0,1,2,226,50000,1363707596,221.23893805309734
0.877291,0.876291,1.7535820000000002,0.877291,0.876291,0,0,0,0,0,1,1,224,100000,1363730050,446.42857142857144
0.29950001,0.29950001,0.5990000200000001,0.0499166683333333,0.149750005,0,0,0,0,0,6,2,1158,0,1363985198,0.0
2.5,2.5000000000000004,5.0,2.5,1.2500000000000002,0,0,0,0,0,1,2,258,0,1363719754,0.0
0.1,0.099,0.199,0.1,0.0495,0,0,0,0,0,1,2,259,100000,1363678288,386.1003861003861
11.75207793,11.75157793,23.50365586,2.9380194825,11.75157793,0,0,0,0,0,4,1,637,50000,1363821878,78.49293563579278
0.1,0.099,0.199,0.1,0.0495,0,0,0,0,0,1,2,258,100000,1363831188,387.5968992248062
0.04052059,0.04002059,0.08054118,0.04052059,0.020010295,0,0,0,0,0,1,2,259,50000,1363829361,193.05019305019306
1.2903762,1.2898762,2.5802524,1.2903762,0.6449381,0,0,0,0,0,1,2,226,50000,1363676622,221.23893805309734
30.43319088,30.432690880000003,60.86588176000001,30.43319088,15.21634544,0,0,0,0,0,1,2,226,50000,1363863248,221.23893805309734
6.2552949,6.2547949,12.5100898,6.2552949,3.12739745,0,0,0,0,0,1,2,225,50000,1363724604,222.22222222222223
24.23509794,24.23459794,48.46969588,24.23509794,12.11729897,0,0,0,0,0,1,2,259,50000,1363856100,193.05019305019306
21.25131951,21.25081951,42.50213902,21.25131951,10.625409755,0,0,0,0,0,1,2,227,50000,1363708175,220.26431718061673
0.047674,0.0,0.047674,0.023837,0.0,0,0,0,0,0,2,1,404,1000000,1363902836,2475.2475247524753
0.16381264,0.16381264,0.32762528,0.032762528,0.08190632,0,0,0,0,0,5,2,818,0,1363883238,0.0
8.5923154,8.5903154,17.1826308,0.85923154,4.2951577,0,0,0,0,0,10,2,1874,200000,1363891625,106.72358591248666
0.0216065,0.0211065,0.042713,0.0216065,0.01055325,0,0,0,0,0,1,2,258,50000,1363730858,193.7984496124031
242.37813426,242.37803426,484.75616852,242.37813426,121.18901713,0,0,0,0,0,1,2,257,10000,1363852498,38.91050583657587
0.45518136,0.45468136,0.90986272,0.45518136,0.1515604533333333,0,0,0,0,0,1,3,291,50000,1363867992,171.82130584192439
5.08639965,5.08589965,10.1722993,1.2715999125,2.542949825,0,0,0,0,0,4,2,795,50000,1363724604,62.893081761006286
3.93676133,3.93626133,7.87302266,3.93676133,1.968130665,0,0,0,0,0,1,2,258,50000,1363964198,193.7984496124031
2.99233948,2.99133948,5.98367896,1.49616974,1.49566974,0,0,0,0,0,2,2,439,100000,1363970021,227.79043280182233
0.98201501,0.98151501,1.96353002,0.98201501,0.490757505,0,0,0,0,0,1,2,258,50000,1364149504,193.7984496124031
11.8036301,11.8031301,23.6067602,11.8036301,5.90156505,0,0,0,0,0,1,2,256,50000,1363968046,195.3125
0.1,0.099,0.199,0.1,0.0495,0,0,0,0,0,1,2,259,100000,1363992742,386.1003861003861
0.02,0.019,0.039,0.02,0.0095,0,0,0,0,0,1,2,258,100000,1363967688,387.5968992248062
0.03685,0.03565,0.0725,0.0092125,0.017825,0,0,0,0,0,4,2,796,120000,1363977575,150.7537688442211
0.58934668,0.58834668,1.17769336,0.29467334,0.29417334,0,0,0,0,0,2,2,438,100000,1363981245,228.31050228310502
0.121425,0.120225,0.24165,0.03035625,0.0601125,0,0,0,0,0,4,2,795,120000,1363940153,150.9433962264151
0.48697883,0.48597883,0.97295766,0.0811631383333333,0.242989415,0,0,0,0,0,6,2,965,100000,1363921371,103.62694300518135
154.98329057,154.98329057,309.96658114,38.7458226425,154.98329057,0,0,0,0,0,4,1,764,0,1364311482,0.0
0.13350653,0.13300653,0.26651306,0.13350653,0.066503265,0,0,0,0,0,1,2,226,50000,1363911551,221.23893805309734
1.71536367,1.71436367,3.4297273400000003,0.8576818350000001,0.857181835,0,0,0,0,0,2,2,439,100000,1363913289,227.79043280182233
0.04,0.0395,0.0795,0.04,0.01975,0,0,0,0,0,1,2,226,50000,1363894045,221.23893805309734
10.457,10.456,20.913,5.2285,5.228,0,0,0,0,0,2,2,437,100000,1363893686,228.83295194508008
3.94174,3.94124,7.88298,3.94174,1.97062,0,0,0,0,0,1,2,259,50000,1363978800,193.05019305019306
4.0155055100000006,4.01550547,8.031010980000001,0.1912145480952381,2.007752735,0,0,0,0,0,21,2,3860,4,1363920825,0.0010362694300518134
2.01253003,2.01060003,4.02313006,0.201253003,1.005300015,0,0,0,0,0,11,2,1703,200000,1364043765,117.43981209630064
42.60184387,42.60134387,85.20318774,21.300921935,14.200447956666666,0,0,0,0,0,2,3,472,50000,1363943166,105.9322033898305
1.07737454,1.07637454,2.15374908,0.53868727,0.53818727,0,0,0,0,0,2,2,436,100000,1363989823,229.3577981651376
5.0,4.9990000000000006,9.999,5.0,2.4995000000000003,0,0,0,0,0,1,2,257,100000,1363945752,389.10505836575874
312.0005,312.0005,624.001,312.0005,156.00025,0,0,0,0,0,1,2,225,0,1364073109,0.0
24.5632,24.562700000000003,49.1259,24.5632,12.281350000000002,0,0,0,0,0,1,2,257,50000,1363977575,194.55252918287937
0.04989996,0.04939996,0.09929992,0.02494998,0.02469998,0,0,0,0,0,2,2,373,50000,1363919052,134.04825737265415
5.067191210000001,5.06619121,10.13338242,2.5335956050000004,2.533095605,0,0,0,0,0,2,2,437,100000,1363905719,228.83295194508008
70.05000000000001,70.05,140.10000000000002,4.120588235294118,35.025,0,0,0,0,0,17,2,2592,0,1364001156,0.0
0.24365965,0.24315965,0.4868193,0.24365965,0.121579825,0,0,0,0,0,1,2,226,50000,1363975741,221.23893805309734
4.08652586,4.08602586,8.172551720000001,4.08652586,2.04301293,0,0,0,0,0,1,2,225,50000,1363984757,222.22222222222223
0.0014999999999999,0.001,0.0024999999999999,0.0004999999999999,0.001,0,0,0,0,0,3,1,583,50000,1364152072,85.76329331046313
1.5,1.499,2.999,1.5,0.7495,0,0,0,0,0,1,2,258,100000,1363889006,387.5968992248062
0.141,0.14,0.281,0.141,0.07,0,0,0,0,0,1,2,257,100000,1363971752,389.10505836575874
16.2,16.1995,32.3995,16.2,8.09975,0,0,0,0,0,1,2,258,50000,1364145067,193.7984496124031
7.41572406,7.41072406,14.826448119999998,3.70786203,3.70536203,0,0,0,0,0,2,2,440,500000,1363896700,1136.3636363636363
24.8603,24.8603,49.720600000000005,24.8603,12.43015,0,0,0,0,0,1,2,234,0,1364129761,0.0
0.04250003,0.04200003,0.08450006,0.0106250075,0.021000015,0,0,0,0,0,4,2,800,50000,1364146545,62.5
0.2,0.199,0.399,0.2,0.0995,0,0,0,0,0,1,2,259,100000,1364020275,386.1003861003861
0.012345,0.011345,0.02369,0.012345,0.0056725,0,0,0,0,0,1,2,258,100000,1364138226,387.5968992248062
0.04500001,0.04450001,0.08950002,0.0150000033333333,0.022250005,0,0,0,0,0,3,2,618,50000,1364163189,80.90614886731392
0.2003848,0.1998848,0.4002696,0.2003848,0.0999424,0,0,0,0,0,1,2,257,50000,1364139624,194.55252918287937
1.03266189,1.03166189,2.06432378,0.516330945,0.515830945,0,0,0,0,0,2,2,438,100000,1364159115,228.31050228310502
1.719392,1.718892,3.4382840000000003,1.719392,0.859446,0,0,0,0,0,1,2,257,50000,1364141472,194.55252918287937
0.05871092,0.05821092,0.11692184,0.011742184,0.02910546,0,0,0,0,0,5,2,980,50000,1364271081,51.02040816326531
2.75749785,2.75649785,5.513995700000001,1.378748925,1.378248925,0,0,0,0,0,2,2,439,100000,1364093500,227.79043280182233
0.1444444,0.1434444,0.2878888,0.1444444,0.0717222,0,0,0,0,0,1,2,258,100000,1364042866,387.5968992248062
0.3502696,0.3497696,0.7000392,0.3502696,0.1165898666666666,0,0,0,0,0,1,3,292,50000,1364068219,171.23287671232876
8.2535,8.253,16.506500000000003,8.2535,4.1265,0,0,0,0,0,1,2,226,50000,1364075323,221.23893805309734
0.3176875,0.3171875,0.6348750000000001,0.3176875,0.15859375,0,0,0,0,0,1,2,257,50000,1364024794,194.55252918287937
0.0,25.33350001,25.33350001,0.0,25.33350001,0,0,0,0,0,1,1,124,0,1364026563,0.0
1.56996967,1.56946967,3.13943934,0.2616616116666667,0.7847348350000001,0,0,0,0,0,6,2,1158,50000,1364169944,43.17789291882556
8.38864781,8.38814781,16.77679562,8.38864781,4.194073905,0,0,0,0,0,1,2,258,50000,1364003692,193.7984496124031
1.28109059,1.27899059,2.56008118,1.28109059,1.27899059,0,0,0,0,0,1,2,257,50000,1364206993,194.55252918287937
0.17167778,0.17117778,0.34285556,0.17167778,0.08558889,0,0,0,0,0,1,2,227,50000,1364105800,220.26431718061673
28.7995,28.7995,57.599,28.7995,14.39975,0,0,0,0,0,1,2,259,0,1364165102,0.0
0.69961162,0.69841162,1.39802324,0.174902905,0.34920581,0,0,0,0,0,4,2,801,120000,1364106263,149.81273408239701
1.42212555,1.42162555,2.8437511000000004,1.42212555,0.7108127750000001,0,0,0,0,0,1,2,259,50000,1363998581,193.05019305019306
0.06,0.0595,0.1195,0.03,0.02975,0,0,0,0,0,2,2,439,50000,1364147970,113.89521640091117
35.0,35.0,70.0,35.0,17.5,0,0,0,0,0,1,2,226,0,1364028314,0.0
0.19371045,0.19321045,0.3869209,0.19371045,0.096605225,0,0,0,0,0,1,2,227,50000,1364067242,220.26431718061673
0.01090127,0.00990127,0.02080254,0.01090127,0.004950635,0,0,0,0,0,1,2,259,100000,1364017423,386.1003861003861
0.01,0.009,0.019,0.01,0.0045,0,0,0,0,0,1,2,259,100000,1364152598,386.1003861003861
0.48521552,0.48401552,0.96923104,0.12130388,0.24200776,0,0,0,0,0,4,2,795,120000,1364167467,150.9433962264151
1.57777781,1.57677781,3.15455562,0.788888905,0.788388905,0,0,0,0,0,2,2,438,100000,1364172963,228.31050228310502
2.994,2.993,5.987,1.497,1.4965,0,0,0,0,0,2,2,438,100000,1364068580,228.31050228310502
0.16423947,0.16373947,0.32797894,0.082119735,0.081869735,0,0,0,0,0,2,2,372,50000,1364145067,134.40860215053763
1.004,1.003,2.007,0.502,0.5015000000000001,0,0,0,0,0,2,2,438,100000,1364159115,228.31050228310502
0.18345678,0.1824567799999999,0.3659135599999999,0.18345678,0.0912283899999999,0,0,0,0,0,1,2,259,100000,1364025322,386.1003861003861
30.36445804,30.36435804,60.72881608,30.36445804,15.18217902,0,0,0,0,0,1,2,258,10000,1364415717,38.75968992248062
0.14,0.1395,0.2795,0.14,0.06975,0,0,0,0,0,1,2,257,50000,1364397569,194.55252918287937
2461.824,2461.824,4923.648,2461.824,1230.912,0,0,0,0,0,1,2,226,0,1364211082,0.0
0.1159907,0.1154907,0.2314814,0.02319814,0.1154907,0,0,0,0,0,5,1,787,50000,1364519958,63.53240152477764
1.0,0.9995,1.9995,1.0,0.49975,0,0,0,0,0,1,2,257,50000,1364577855,194.55252918287937
396.29678048,396.29498048,792.59176096,396.29678048,396.29498048,0,0,0,0,0,1,2,258,50000,1364330967,193.7984496124031
0.0038458999999999,0.0023458999999999,0.0061917999999999,0.0002958384615384,0.0011729499999999,0,0,0,0,0,13,2,2003,150000,1364491070,74.88766849725413
25.3402,25.31441239999999,50.65461239999999,25.3402,0.7910753874999997,0,0,0,0,0,1,41,1585,50000,1364425627,31.545741324921135
0.1,0.0994999999999999,0.1995,0.1,0.0497499999999999,0,0,0,0,0,1,2,226,50000,1364365719,221.23893805309734
2.00400001,2.00350001,4.00750002,2.00400001,2.00350001,0,0,0,0,0,1,1,225,50000,1364294767,222.22222222222223
27.98627331,27.98627331,55.97254662,27.98627331,13.993136655,0,0,0,0,0,1,2,258,0,1364265659,0.0
0.45887954,0.45837954,0.91725908,0.45887954,0.22918977,0,0,0,0,0,1,2,226,50000,1364299446,221.23893805309734
0.11084125,0.11034125,0.2211825,0.11084125,0.055170625,0,0,0,0,0,1,2,226,50000,1364278358,221.23893805309734
2.8077488,0.0001408,2.8078896,2.8077488,0.0001408,0,0,0,0,0,1,2,226,50000,1364217954,221.23893805309734
35.54183092,35.54183092,71.08366184,35.54183092,17.77091546,0,0,0,0,0,1,2,226,0,1364245617,0.0
12.76039996,12.76039996,25.52079992,4.253466653333334,6.38019998,0,0,0,0,0,3,2,619,0,1364571911,0.0
0.6621950999999999,0.6609951000000001,1.3231902,0.1655487749999999,0.33049755,0,0,0,0,0,4,2,800,120000,1364177269,150.0
4.9851874,4.9851874,9.9703748,4.9851874,2.4925937,0,0,0,0,0,1,2,233,0,1364171911,0.0
2.95,2.95,5.9,2.95,1.475,0,0,0,0,0,1,2,226,0,1364565421,0.0
258.943777,258.943277,517.887054,64.73594425,129.47163849999998,0,0,0,0,0,4,2,798,50000,1364339314,62.65664160401003
4.84773837,4.84773837,9.69547674,0.807956395,0.60596729625,0,0,0,0,0,6,8,1361,0,1364432383,0.0
0.01,0.00895,0.01895,0.01,0.00895,0,0,0,0,0,1,2,258,100000,1364181036,387.5968992248062
29.40946995,29.40896995,58.8184399,14.704734975,14.704484975,0,0,0,0,0,2,2,438,50000,1364406787,114.15525114155251
22.90196694,21.73784029,44.63980723,11.45098347,1.552702877857143,0,0,0,0,0,2,15,879,340000,1364239903,386.80318543799774
401.01195905,401.01195905,802.0239181,401.01195905,200.505979525,0,0,0,0,0,1,2,234,0,1364269308,0.0
0.01,0.009,0.019,0.01,0.0045,0,0,0,0,0,1,2,258,100000,1364196609,387.5968992248062
19.16650615,19.16640615,38.3329123,9.583253075,9.583203075,0,0,0,0,0,2,2,438,10000,1364479715,22.831050228310502
38.36249771,38.36249771,76.72499542,38.36249771,19.181248855,0,0,0,0,0,1,2,227,0,1364440665,0.0
99.06208304,99.06208304,198.12416608,99.06208304,49.53104152,0,0,0,0,0,1,2,225,0,1364495595,0.0
3.33964456,3.33864456,6.6782891200000005,1.66982228,1.66932228,0,0,0,0,0,2,2,437,100000,1364253368,228.83295194508008
12.84387976,12.84377976,25.68765952,6.42193988,6.42188988,0,0,0,0,0,2,2,438,10000,1364424081,22.831050228310502
0.5,0.5,1.0,0.5,0.5,0,0,0,0,0,1,1,223,0,1364470926,0.0
594.9995,594.999,1189.9985,594.9995,297.4995,0,0,0,0,0,1,2,226,50000,1364209433,221.23893805309734
68.23420908,68.23370908,136.46791816,68.23420908,34.11685454,0,0,0,0,0,1,2,258,50000,1364466497,193.7984496124031
0.01129305,0.01079305,0.0220861,0.01129305,0.01079305,0,0,0,0,0,1,1,193,50000,1364585357,259.0673575129534
0.16651306,0.16601306,0.33252612,0.16651306,0.08300653,0,0,0,0,0,1,2,225,50000,1364358184,222.22222222222223
0.04980003,0.04930003,0.09910006,0.024900015,0.024650015,0,0,0,0,0,2,2,437,50000,1364653057,114.41647597254004
19.87495546,19.87495546,39.749910920000005,19.87495546,9.93747773,0,0,0,0,0,1,2,227,0,1364493022,0.0
0.11601306,0.11551306,0.23152612,0.11601306,0.05775653,0,0,0,0,0,1,2,259,50000,1364462155,193.05019305019306
1.19192424,1.19142424,2.38334848,1.19192424,0.59571212,0,0,0,0,0,1,2,225,50000,1364484351,222.22222222222223
0.01,0.00895,0.01895,0.01,0.00895,0,0,0,0,0,1,2,259,100000,1364474200,386.1003861003861
3.999,3.9985,7.9975,3.999,1.99925,0,0,0,0,0,1,2,258,50000,1364430446,193.7984496124031
0.01,0.009,0.019,0.01,0.0045,0,0,0,0,0,1,2,257,100000,1364416233,389.10505836575874
0.0156275,0.0151274999999999,0.0307549999999999,0.0156275,0.0075637499999999,0,0,0,0,0,1,2,226,50000,1364378543,221.23893805309734
