tx_hash,indegree,outdegree,in_btc,out_btc,total_btc,mean_in_btc,mean_out_btc,in_malicious,out_malicious,is_malicious,out_and_tx_malicious,all_malicious
907b4a7a59389370780f638a559347d03a573ffc6619b0e37e44308bd2c21b09,1,2,6.13757869,6.13757869,12.27515738,6.13757869,3.068789345,0,0,0,0,0
b1c33cdf940ef3641b74699cf52b16f197dc847c894430b8c2076aad4717a5ce,3,2,2.8257383000000003,2.8247383,5.6504766,0.9419127666666668,1.41236915,0,0,0,0,0
51771db99d5042f795cc7761e21f3cf07be0f83b2caa416ff6619d35ef2adb8f,3,5,0.08739788,0.08689788,0.17429576,0.0291326266666666,0.017379576,0,0,0,0,0
e5193397b034b45ffbb66575e815924feca0c0811be9bd1f86720cc19ecb1da2,2,2,0.75473495,0.75373495,1.5084699,0.377367475,0.376867475,0,0,0,0,0
0aa396722e3cd07c5cee18acdee0dfe893581ab0169a7c53e553d076d08f050d,1,2,0.01,0.009,0.019,0.01,0.0045,0,0,0,0,0
a11f51a1b735a5472924a8fd502cc6145f6a9f7256478b8ca288b54884a52bc6,1,2,0.125,0.124,0.249,0.125,0.062,0,0,0,0,0
399f21c3c35a28c81b4e6ec4163e98a66737e94463869b29e844d0be8d2a3a1e,2,2,0.04195124,0.04045124,0.08240248,0.02097562,0.02022562,0,0,0,0,0
8ee2bafed9b290ae979b034650fa7f1b63cfb6ac85d6f856762adce898c18111,1,2,0.37255,0.37155,0.7441,0.37255,0.185775,0,0,0,0,0
8de31cb408325f4a6f762c3252ea23f3c7c621bed6a69a823d6a141d4015081d,2,2,0.977161,0.976161,1.953322,0.4885805,0.4880805,0,0,0,0,0
972c3e6f9b66c1a7d3642942ea0e4cd473286e42f82977ba974b0d368441a460,1,2,0.04865392,0.04815392,0.09680784,0.04865392,0.02407696,0,0,0,0,0
ffc6892c147734336a33263c01e4a9e887dcc19763c0914e4fbc2d489b818993,1,2,1.25,1.249,2.499,1.25,0.6245,0,0,0,0,0
4ac9f0df8b8180ae696a6de851540c45f098582dbbbcd6fbb9ce65c74e67644c,1,2,2.0,1.9995,3.9995,2.0,0.99975,0,0,0,0,0
3d9ad65050ad6bae5a1f796450985c42e9f24504629cc2858f2860ab04947ff8,4,2,0.3122862,0.3110862,0.6233724,0.07807155,0.1555431,0,0,0,0,0
81b8309735ff306ba0b3c5b9388576c24bc703c5afbf4db2785a92e436ae7b57,4,3,0.14945759,0.14895759,0.29841518,0.0373643975,0.04965253,0,0,0,0,0
b359369828e2b3a7270a227519c53e67c9255d6e4f393f7c002c5ef881182d32,2,2,0.1183848,0.1178848,0.2362696,0.0591924,0.0589424,0,0,0,0,0
938b6ea792662601dfbf9cd1a3b4f546161fa6c8f8f670c5e392eb96147481be,2,2,2.20114307,2.20014307,4.40128614,1.100571535,1.100071535,0,0,0,0,0
aea354dd615ccb96ba7db865c5c47fb9f2d470518fc5b50acbb5ae391c4edc65,1,2,3.07771865,3.07761865,6.1553373,3.07771865,1.538809325,0,0,0,0,0
91cbf87ecc923eedc2f832d29ef874d8d7927b513ed5f4bad56cb04cca3eec29,1,2,0.0174,0.0173,0.0347,0.0174,0.00865,0,0,0,0,0
234482149767f02f8cd026acb61339fe5752d2815973e88f2ca0755a11180be5,1,2,0.03,0.029,0.059,0.03,0.0145,0,0,0,0,0
a78c5ce194b093bd1ae1d9933d4817bb60c9bf94c42a3527acd6f246086dbe01,2,2,0.2807276,0.2802276,0.5609552,0.1403638,0.1401138,0,0,0,0,0
812caf993f6ead643a7090ca6b00963c429912d7f63997e330833311e3e3d5bd,1,2,3.0,2.999,5.9990000000000006,3.0,1.4995,0,0,0,0,0
797bd930659dae8eda8660ba04667bd3f0aea9bb301b1413bed2c810b31dd979,1,2,0.95947932,0.95897932,1.91845864,0.95947932,0.47948966,0,0,0,0,0
00051fe922f0895085afea05920700ac2c44307c7375eedc579ae6c76024e81e,1,2,0.01087044,0.01037044,0.02124088,0.01087044,0.00518522,0,0,0,0,0
b2cb2a47b1a3458d4274b80c3178821050a35eda03b2ed732910a824779bc7a2,1,2,0.03,0.029,0.059,0.03,0.0145,0,0,0,0,0
b19c5db5bfcb7c72642506903693f71c305b95558661a898ee4cdbe1fc69c001,1,2,0.7671829800000001,0.7670829800000001,1.5342659600000002,0.7671829800000001,0.38354149,0,0,0,0,0
359e292ea790d01e8c793ce999648d51f07dc0f0e71dbdf06a6ef202bf65bfbd,1,2,0.7883,0.7882,1.5765,0.7883,0.3941,0,0,0,0,0
9075469861c419fa25c642d70fe2a92f8e1898b2b9102e8d1bbeca2fc427e7ef,1,2,2.04602,2.04552,4.09154,2.04602,1.02276,0,0,0,0,0
ad91ff8fdec990dd9c21a1aeb306651561ca1509a972e86da5cf9b3fe83acbd7,2,2,1.42546221,1.42446221,2.84992442,0.712731105,0.712231105,0,0,0,0,0
f480ddffc1f4a13303e47c83ebb45bd52160ace553b97a8659618d69664086d3,3,2,0.02405113,0.02395113,0.04800226,0.0080170433333333,0.011975565,0,0,0,0,0
d3503b85cb01a86781ca509e3a02fa5c0c348e7c55e0f56dba750a68a72dea15,2,2,0.79347374,0.7924737399999999,1.58594748,0.39673687,0.3962368699999999,0,0,0,0,0
8afaad1cc41c4c66889d5d48ad4bafe39b03dbe86395190377dec3fa57569c9c,2,2,9.8801954,9.8791954,19.7593908,4.9400977,4.9395977,0,0,0,0,0
cf9b6426ae8161d3d3cec47b51bb3b639b6d8e1529895eb809d5d42ea8266c9c,1,2,16.55011518,16.54961518,33.099730359999995,16.55011518,8.27480759,0,0,0,0,0
e099a8fc9f9d79a7594c474bc5f4d801d51cd290aeeea0448d4d8983d81fe768,2,2,0.05179661,0.05129661,0.10309322,0.025898305,0.025648305,0,0,0,0,0
5c27a2e40c29a3cc2acc2592e8c7e6999bdb61935d6d02d4ebafc51179b788bd,2,2,0.53718419,0.53618419,1.0733683799999998,0.268592095,0.268092095,0,0,0,0,0
f87b790bcfdecbf0408cecd82b1feff79543b1c59ac2e4e6341395f2d607e79c,1,2,0.05,0.049,0.099,0.05,0.0245,0,0,0,0,0
21daaeb656781151c7b0efe0c11e085f792b7732e43cbcd8f3bff894b42f0850,1,2,0.13350653,0.13300653,0.26651306,0.13350653,0.066503265,0,0,0,0,0
c036679d78aba89a4b000c8cf26556c2fc52fb75c29800ae052a1e2b5471d301,4,2,0.19885629,0.19765629,0.39651258,0.0497140725,0.098828145,0,0,0,0,0
e69474430c2ad8852bed960e2a7589cd89360fd67df05fcf12b176603c2784a6,1,1,7.29835575,7.178355750000001,14.4767115,7.29835575,7.178355750000001,0,0,0,0,0
3fd14d0762e2da45f5e25f4bd99659483bca88d3421141148eed09114321c940,37,5,0.01351931,0.0119054,0.02542471,0.0003653867567567,0.00238108,0,0,0,0,0
dc9587b06e75f469805328bc57fbbb382c10e63f8742bcbb949e20a244ce2f04,2,3,0.01328537,2.19478537,2.20807074,0.006642685,0.7315951233333333,0,0,0,0,0
c2835ccbc47ce4d09922be89e2c4fa810a9cd9fa800a902366634d08b585cd13,1,2,0.6,0.595,1.1949999999999998,0.6,0.2975,0,0,0,0,0
7119ea1e7c76b08646cdd0e06854c1bf60671422b32fe032df9cbe12e09604f0,2,2,0.04202968,0.04192968,0.08395936,0.02101484,0.02096484,0,0,0,0,0
bdf27122d2cc3463613876c69984e49a3b0ac77fdf763293441fb19de8380d95,1,2,0.15,0.149,0.299,0.15,0.0745,0,0,0,0,0
a41e79687b6127cf1eb136bbc170e2cfa68288b0282a9d8b60c9b6f40a1faca2,4,2,2.3581309900000003,2.35763099,4.71576198,0.5895327475000001,1.178815495,0,0,0,0,0
cbddf65d4bef7818ad6abf06359de7e1cb5f4a300a39b703ffcd5d1b0516947a,3,3,16.90953833,16.909038329999998,33.81857666,5.636512776666667,5.636346109999999,0,0,0,0,0
e82bea1de8ca92ca76b48470420baf55f5ce88e870ee78906aadc15fbe796f15,1,2,29.2744,29.2744,58.5488,29.2744,14.6372,0,0,0,0,0
b97e7dfa24d99214e37916f99984b0af46db83a9a2702ac04c8b8541716d86b6,2,2,0.147835,0.147725,0.29556,0.0739175,0.0738625,0,0,0,0,0
b2f5c666e66b10a548a5701ce5fc63bbe5439bb83052f3787a7ec71ab1ae4c2d,1,2,0.2001348,0.1996348,0.3997696,0.2001348,0.0998174,0,0,0,0,0
35af8ffad9261ba2819b69e368442a6f7c6422cab6922d08b028c67c1c0de538,1,2,2.566,2.5655,5.1315,2.566,1.28275,0,0,0,0,0
cd01ff34137cbd81c655ce675cdfd792209ca7bd40a2a31a4a895077f5470ec6,2,1,10.0,9.9995,19.9995,5.0,9.9995,0,0,0,0,0
5a23b12b78a65e286eb7bf2efc31b8be626601349c2d13c0d8a8015df0ece923,2,2,0.30609661,0.30559661,0.61169322,0.153048305,0.152798305,0,0,0,0,0
6ff550f1e77100678d21d4392d92fda388e485199fcb729ca7a253be7417e6ea,1,2,4.75,4.7495,9.4995,4.75,2.37475,0,0,0,0,0
7e36f27330091c1da6ea5f511769f31bde274aa507df628ee8ab0d09ccdbf5c7,1,2,0.01,0.009,0.019,0.01,0.0045,0,0,0,0,0
ec6d0dad0d7b24898817f6359d548caaff8b2bdddd859e01583d2b787c021107,2,3,1.01817372,1.01767372,2.03584744,0.50908686,0.3392245733333333,0,0,0,0,0
3ef0cef2eb90a7bb85bf20c3de97b7e533cc964770c871790d4ec6ccd8165e66,1,1,0.4125,0.402,0.8145,0.4125,0.402,0,0,0,0,0
068f9e5a0666a46935f6ab895d43ec0491b0a2fbd1bda0d0559bdb64afa0ea48,2,2,6.21328172,6.21228172,12.42556344,3.10664086,3.10614086,0,0,0,0,0
e9a04fa918cc8e90707c6b1d47d31cec20fcd629b210af07adc73ca55cc00fca,4,2,0.8650523800000001,0.86385238,1.72890476,0.216263095,0.43192619,0,0,0,0,0
06793df1a5343164de028a86fc6f29cd907eca08604ffbe81fc7671060075b14,1,2,1.8034568,1.8025568,3.6060136,1.8034568,0.9012784,0,0,0,0,0
3b021e6def1f8ba90c2799408a43b52009ef4d3b693ce870a2434c5cd41553c8,1,2,39.816,39.8159,79.6319,39.816,19.90795,0,0,0,0,0
eec41f0a6016fbebfe7c58c4a27135903e62956f4b4ca75ccd2d5be9c15b1578,2,2,50.19812,50.19802,100.39614,25.09906,25.09901,0,0,0,0,0
2fbeac3ad1e8cae02ea16eac0a9a151e1775e705b0dae59a54cac6a86bdba342,1,2,2.09038,2.09038,4.18076,2.09038,1.04519,0,0,0,0,0
72f9d4d08cccf491b82bbb43c731e46e83f1d1711d7d91245b72bd55ab56a426,1,2,253.0,253.0,506.0,253.0,126.5,0,0,0,0,0
e5d45d5e298d69a58840c3a0872ef17c065df7aed3cf8c21a9f517872690e4f3,3,2,33.56827684,33.56827684,67.13655368,11.189425613333334,16.78413842,0,0,0,0,0
3f1004f95f55edbaaf093f06495f2af054f34e952f7bff52d84628057cadd61f,1,2,0.02,0.019,0.039,0.02,0.0095,0,0,0,0,0
0b334076d6149e4e281f9050c745fd8fcb753d620219563e9ee835bec202c911,5,3,6.06539134,6.06489134,12.13028268,1.2130782679999998,2.021630446666667,0,0,0,0,0
fc8b411513f945e52f4da035735431956d224c543169ff2428574a2729f5069a,1,2,0.00688051,0.21538051,0.22226102,0.00688051,0.107690255,0,0,0,0,0
25bbf2d22ec99c09be6f7802c3867bb9dd8aaa8e957594ec55e28f6f3ecd4151,1,2,0.01,0.009,0.019,0.01,0.0045,0,0,0,0,0
8db6c776f68686b5ab3965385cf0884fb1e16af38ba6637ca36d7c89b7ded929,1,2,0.05951389,0.05901389,0.11852778,0.05951389,0.029506945,0,0,0,0,0
5a9eee09e0ac4c342eb1801947f6dfda4d0210fdc014dcb16a2f831079d22142,1,2,9.2643,9.2642,18.5285,9.2643,4.6321,0,0,0,0,0
b0274e288b811aec9861ff4b35837a9973422d7d2f1e4f0bd6ea5f674725be5e,2,0,0.45039613,0.0,0.45039613,0.225198065,0.0,0,0,0,0,0
5bc724d7861e0d9c9438d6d69be8c2e43596fc80cab7b65b67e6c39e5d5698fc,1,2,0.01,0.009,0.019,0.01,0.0045,0,0,0,0,0
d29444960a0c347b6a2345eb4558bbfea96eb5510ca4aaab3293b3d1d5e30dcf,2,2,0.0675,0.067,0.1345,0.03375,0.0335,0,0,0,0,0
be0842111b61f137c027690550809e57e99443269b8fece2964e99ecf16b0ca4,1,2,0.28779264,0.28769264,0.57548528,0.28779264,0.14384632,0,0,0,0,0
7e5986f41f7d79981e6c7287458e73d84a12ae19cf8b1e1f2ed67fb850c59ffc,1,2,1.536487,1.535987,3.072474,1.536487,0.7679935,0,0,0,0,0
d950d0bf6d35a4f5b2f3aaa6e9a970a0f72a302c3db29ff1217e9cc96b8b2309,2,2,0.0163864,0.0158864,0.0322728,0.0081932,0.0079432,0,0,0,0,0
ef7d4d4754a606634c3624b412e6828567e7994363c3828a78432279da52fb47,2,2,12.1187764,12.1177764,24.2365528,6.0593882,6.0588882,0,0,0,0,0
751faef757071d3b5d4d3431ec6967e6af985cedde874822608b2a1e3af0053c,1,2,0.89757,0.89707,1.79464,0.89757,0.448535,0,0,0,0,0
fd16c722d39efdcac6a97b94c2e0c27cd537c756a924727a1c4404e98e37f469,1,2,2.10976378,2.10976378,4.21952756,2.10976378,1.05488189,0,0,0,0,0
dc74a93cea6be0dfc9ec11683accfa4a815401e96230afdf6aaf7e9fd2f77a51,2,2,0.69406073,0.69306073,1.38712146,0.347030365,0.346530365,0,0,0,0,0
cad278bfd7a1bc5e7edb6f3b1ca3d5f2ec85065300b7dde5c45c49f1fec03337,1,2,0.38091,0.38041,0.76132,0.38091,0.190205,0,0,0,0,0
c2f0e98565a02dcdb96aaf25ac12ebf01867c1af399cb99d17eb7e67402c20d0,3,2,0.1423894,0.1418894,0.2842788,0.0474631333333333,0.0709447,0,0,0,0,0
17b761502dd71cac29e0722e45a656ec6f5efe5bee3e4c6fe9f206538bc8a9e0,4,2,0.3303614,0.3291614,0.6595228,0.08259035,0.1645807,0,0,0,0,0
96cbc3b00e0c7310a1fe124960035db870ee060a93be5c8cbe4c2c31aa3dc824,4,2,0.3756954,0.3744954,0.7501907999999999,0.09392385,0.1872477,0,0,0,0,0
9b2ed16599d3b24194715ec02b0d305f29cd611136884773d495aa35f8eba59a,1,2,0.345,0.345,0.69,0.345,0.1725,0,0,0,0,0
c393af22ae67458a8c6109d0910fc337b596c32b4e8a9d16390e3a9a3220eb3e,1,2,4.99,4.99,9.98,4.99,2.495,0,0,0,0,0
548e62d79a8a2077b5c0f27323212a01c80d1e3ad1cb0fd68e2f79f4b3f60339,2,2,1.24097392,1.23997392,2.48094784,0.62048696,0.61998696,0,0,0,0,0
634ac908000f2be8bd739ef7c83228fd33feb23059e83d8d1f5cbb37f63518b7,2,2,0.61889652,0.61839652,1.23729304,0.30944826,0.30919826,0,0,0,0,0
23c23b35dfb5cb7eb43709fad88436ad1d98b23d0da6f2874feaa6e285d59f54,1,2,0.55824809,0.55774809,1.11599618,0.55824809,0.278874045,0,0,0,0,0
7e2dd2d17f0821e6ae004c094fae185843d6e0951cf5db78810f6cc801bd085f,5,1,64.0,64.0,128.0,12.8,64.0,0,0,0,0,0
b6007e1d79e17d21a59f2b5c5a7d8888822797d005fd3afd1ca38e0545415aab,2,2,2.23949661,2.23899661,4.47849322,1.119748305,1.119498305,0,0,0,0,0
c32b25954189431d69668cf0b145181e10f4051439062e832cedebb799c7fb55,1,2,7.48,7.479999999999999,14.96,7.48,3.74,0,0,0,0,0
5a79572aede5e4e9735011942c3b90562d4e17d525967e6e88b8ff53ae1551ad,14,1,58.99999999999999,59.0,118.0,4.2142857142857135,59.0,0,0,0,0,0
db85227a9645e1ba460e47a9026ed616775eaa60897adc765a983233d7adc606,6,2,0.7805686,0.7800686,1.5606372,0.1300947666666666,0.3900343,0,0,0,0,0
6ac2ce37d6321b9171ca1bb0531000e7c2e95cd520686b3a8d5581d32700ee22,1,2,0.01,0.009,0.019,0.01,0.0045,0,0,0,0,0
1f628bf230dba424b470ddfdd2de649f90ab37949f16686de4e6f972ef26b5fa,5,2,2.65358558,2.65348558,5.30707116,0.5307171159999999,1.32674279,0,0,0,0,0
87cb5febb74cde043231081ee8182cc7af209277b1f56df5b48c9a4f39535ced,1,2,0.04,0.039,0.079,0.04,0.0195,0,0,0,0,0
69e42347ae7d3cdaa0b2dbcf79c3e007f3598428b1fe834504a36f1ddb1528dd,1,2,1.0,0.999,1.999,1.0,0.4995,0,0,0,0,0
52ae7a40fe0e4b21a9355976ddf080828336139888a254a46f4fbcb70ff99794,1,2,1.0,0.999,1.999,1.0,0.4995,0,0,0,0,0
2d73e4664a8f322340cbb7e34b17e85dc213da9c6c1acffa3bb16f2785d9cb3d,1,1,0.999,0.9985,1.9975,0.999,0.9985,0,0,0,0,0
c39eef169bf52129338b891c9f414ae7216bcd7d0fa8a2597f61847fc00667b3,6,2,8.4623943,8.4622943,16.9246886,1.41039905,4.23114715,0,0,0,0,0
0ac33d3d93cff9732552e5ae36d76ac96232197f781a6aafd8762928a96491e9,1,2,8.8739,8.8729,17.7468,8.8739,4.43645,0,0,0,0,0
6254e9629754f1983e08d3322a20525188679ed87c0d3358646d6604e8c78360,2,2,0.01584795,0.0153479499999999,0.0311959,0.007923975,0.0076739749999999,0,0,0,0,0
269406e95817e4b53ae4671840a0d52d066cae3a9a5206a2f11128c475605cb6,1,2,23.81498432,23.81448432,47.62946864,23.81498432,11.90724216,0,0,0,0,0
23fcdc8de98deab18b10438d8d6d95302b2fa08617beefce48c0160fbc52001a,1,2,0.04,0.039,0.079,0.04,0.0195,0,0,0,0,0
ac4e2c92be5f17de61862675b7a2a0a62faae00c13869e4344e29da2ae4d3f42,1,1,2.4495,2.449,4.8985,2.4495,2.449,0,0,0,0,0
a55208b9d11d5a5e54d071e15b78e910538c2ef5bea7460ba9e6e9b8fc6b0f42,1,2,1.1936,1.1931,2.3867000000000003,1.1936,0.59655,0,0,0,0,0
5aa8b2ea7d8104f441d1ae361b6e77e60153703d34a7d22b8b2a73a06c413d62,1,2,0.5569094,0.5569094,1.1138188,0.5569094,0.2784547,0,0,0,0,0
0855fcbf3a98fe925cb007f7a2923b4f3fdb61a90cf5c3914665acbd7b827e0d,2,2,0.7568337,0.7558336999999999,1.5126674,0.37841685,0.3779168499999999,0,0,0,0,0
25602987f906ae95349dea178d6b33d4b0379af6a66a21dce4f1261c859ef52f,7,2,9.21959535,9.21779535,18.4373907,1.31708505,4.608897675,0,0,0,0,0
16730882aeaf6f652808cb75e927455e0a7b0ca06749ff06f7d85c2a3bdecb86,1,2,0.02,0.019,0.039,0.02,0.0095,0,0,0,0,0
257efec62c0ce9a61a6b5f7ad9ae4ebbf449fb7b15398b43a4b5cac7c1fef969,5,2,25.13685995,25.13635995,50.2732199,5.027371990000001,12.568179975,0,0,0,0,0
75d94289ce43b99b20f97f63f18f366624ad9a6813302762e36f549f161cf605,2,2,0.75608287,0.7550828700000001,1.51116574,0.378041435,0.377541435,0,0,0,0,0
84b5a21b24dc9fc2539a959e6d5b48f66c08fd111fd9a1cb60849895104016ab,4,2,0.38125832,0.38005832,0.76131664,0.09531458,0.19002916,0,0,0,0,0
528131a2501fb81a2cc16e24fcd0982b40ea5c39f5a5e5e9b3d60ac9fd6b8073,1,2,7.92254692,7.92204692,15.84459384,7.92254692,3.96102346,0,0,0,0,0
71d9b99e57eb129b283de4e46f8a52e4215baa1674b7b2747ab943d873aebbc3,1,2,1.779,1.7785000000000002,3.5575,1.779,0.8892500000000001,0,0,0,0,0
37f39be17dbaac2b51ce6ad105116487f002f329a593390c25dd448833aa64cc,1,2,0.026,0.025,0.051,0.026,0.0125,0,0,0,0,0
80b913cf506c86de8ac567f0509d10bf1d52ffaf86c9bbe32ddededfa0e43802,1,1,0.015,0.013925,0.028925,0.015,0.013925,0,0,0,0,0
bb92e22ce2bb8fff6ea88bc43b8e8e47ab7e33e41af4d929117636842f8a0629,4,1,0.1264704,0.1251454,0.2516158,0.0316176,0.1251454,0,0,0,0,0
8b2455cf1560754f12896dd7deb7df3750ebcd73c7008a5f68648b3fbcb1e3c0,2,3,3.03589623,3.03539623,6.07129246,1.517948115,1.0117987433333333,0,0,0,0,0
e0452db2542d74899316a1bb1aa5303b160493cac8b3f6a8eee1f3914719a57b,18,2,122.5756348,122.5716348,245.1472696,6.809757488888889,61.285817400000006,0,0,0,0,0
4effdc1c922343af79d10094efbe9cd4e4e59767535c9d93f7da07cb2c34c085,1,2,55.8216,55.8216,111.6432,55.8216,27.9108,0,0,0,0,0
4e48d03fab8d420633896f28f65a1f1b31161edc1e8a603600e76637da9b3232,2,2,6.95888077,6.95788077,13.91676154,3.479440385,3.478940385,0,0,0,0,0
c028535a4f061dade978677187de9c710a35589ce8c95dd3184f9e9de01c2df1,2,6,6.114861680000001,6.114361680000001,12.229223360000002,3.0574308400000003,1.0190602800000002,0,0,0,0,0
d5880b7852857e6e7fde9fef177bceebc09bc4bb0289a40577f958271022faa8,2,2,0.69047082,0.68947082,1.3799416400000002,0.34523541,0.34473541,0,0,0,0,0
1529ae510666c69c9b42b96dcdce7937adc8fb26bb614f6091777f91a548315e,1,2,31.36962,31.36952,62.739140000000006,31.36962,15.68476,0,0,0,0,0
d6e570118cb061f2cc432962e0bd955f25cc47849a4818de9c9fde1bb3282409,2,2,8.12750792,8.12700792,16.25451584,4.06375396,4.06350396,0,0,0,0,0
63a15dfc44e62342f25dd25ee19544d7475f8261f8cc1b00354260df541433c0,7,2,0.4940062700000001,0.50343267,0.99743894,0.0705723242857142,0.251716335,0,0,0,0,0
e68e52b056b390169eeed9cb5a49ea4b06b95b33f00dc23013842d3116e945bf,1,2,3.0,2.9999,5.9999,3.0,1.49995,0,0,0,0,0
6fa955620fb985d845db6adbed1e8d16f82b8cfffeca90f6a8d6f5b105803da5,1,2,0.1,0.099,0.199,0.1,0.0495,0,0,0,0,0
cb8e6b53d66a17512ac204c7bfe0b52027df96a31cf52d344157eee635f864a8,1,2,0.02,0.019,0.039,0.02,0.0095,0,0,0,0,0
d6d48252e66ccb28cf6a2e1e2be50b6ed7d049898c8584cefc7ad6e25b9076b4,3,2,0.40369054,0.40359054,0.8072810800000001,0.1345635133333333,0.20179527,0,0,0,0,0
2a97e5d04b18805bdc4c1aa1ec1bc22a8de8af8756d5c93831600fb0df59ba43,1,1,16.04136694,16.03136694,32.07273388,16.04136694,16.03136694,0,0,0,0,0
b3786e0ae63ae22b6b9024f3a8d3e342a0465604696301d544964a80a5d5b62e,2,2,1.13489136,1.13389136,2.26878272,0.5674456800000001,0.56694568,0,0,0,0,0
295cdc8261b78712df93c3e5cdf54e32f94f98c1eecb74613304c64516ff5a73,2,2,0.22,0.21999995,0.43999995,0.11,0.109999975,0,0,0,0,0
1c6b318120d1e27908f3240a8a895101e1d371899132c83c0974437e35204ded,2,1,1.5205,1.52,3.0405,0.76025,1.52,0,0,0,0,0
14c2a87910aba63d78383fce7c6524c0a9ca46283c17ed4d45687a8f2fd9d63a,4,2,0.47744952,0.47624952,0.95369904,0.11936238,0.23812476,0,0,0,0,0
2f06c782b56596908cf6352a0d257ce008bd42cdd94b5cad9fc4748477d73b1d,2,1,0.40820429,0.400128,0.8083322900000001,0.204102145,0.400128,0,0,0,0,0
b53c67f19e50ef944a67d66a00e4b1588de57f96756f61cd8763f4a814d732c9,3,1,0.88,0.88,1.76,0.2933333333333333,0.88,0,0,0,0,0
a3373c11d987a7680a7fde54f32794a7dbc0d55611f6ed204eac741674c43983,21,1,0.02106321,0.01056321,0.03162642,0.00100301,0.01056321,0,0,0,0,0
6c4362ca31c8e14617c3c814da0e79ec03af993880fda69e91f58ecc1b2192dc,4,2,1.19268283,1.19218283,2.38486566,0.2981707075,0.596091415,0,0,0,0,0
3d847b3da5fc198a44679686a2232fde31faba4a40146629ebce0c02553bbbdc,1,2,3.9,3.9,7.800000000000001,3.9,1.95,0,0,0,0,0
b767072cdfe725143715442cb741c6c766158bdb4e7076f011fd239879732e63,1,2,0.86578314,0.86568314,1.73146628,0.86578314,0.43284157,0,0,0,0,0
23ebe19e0fa49a8b552f86d74eecbcbd4573829e7dedc07f9f0b482f2f0c24b7,4,2,0.54355625,0.54345625,1.0870125,0.1358890625,0.271728125,0,0,0,0,0
36339f067a6512ac0ffc38b77c987882e606806e949b579e1c38170d7a3bcaa7,2,2,0.56559481,0.56459481,1.13018962,0.282797405,0.282297405,0,0,0,0,0
ffdbbe214ae4192d2b089fed2260c6e65fddf3d8fc76b6b62f3587e31e6c9e6e,2,3,11.13431447,11.13381447,22.268128940000004,5.567157235000001,3.71127149,0,0,0,0,0
04a297e9bb52e13bbdb48d56b31dc8f6ebada97a54fe43a6bd724091e9a91f49,1,2,0.08477055,0.08427055,0.1690411,0.08477055,0.042135275,0,0,0,0,0
c1c9aca74c5d00081c90dfdcba3ae53380a524da625c545d86eb198f3deb97d0,1,1,0.055,0.039,0.094,0.055,0.039,0,0,0,0,0
57b8f7802f1aa045b93674753ae4082a32f40d0817b75cb17e7bef3dadff4ee4,1,2,2.1771000000000003,2.1766,4.3537,2.1771000000000003,1.0882999999999998,0,0,0,0,0
867f84c5424f123367acff3ff661290761b0465e01f68c45432f3707137c3863,1,1,0.1654,0.1653,0.3307,0.1654,0.1653,0,0,0,0,0
c4ee321acd0fe2650b81551a69e014f2b2744290d2a0def3e00ff40d2bb5d8de,4,2,0.0490908699999999,0.04859087,0.0976817399999999,0.0122727174999999,0.024295435,0,0,0,0,0
b7732f9c96637ed4f6110f19e5006c320a000dd8751a18355faef013ae866919,1,2,0.042,0.041,0.083,0.042,0.0205,0,0,0,0,0
1bb4e16a5e2fc78e68a6c376e2ea50ead667e32dfee1317db2ae95e79916bf82,1,2,0.029355,0.029255,0.05861,0.029355,0.0146275,0,0,0,0,0
7c10a09ceb4d0fd5e8d91a1df0909a07e9bf6539e8502cc811f31c59e8e4c0d1,1,2,0.02,0.0195,0.0395,0.02,0.00975,0,0,0,0,0
54155e6c548817ca994b81519fe50a198906dee76ec06bb69640fa6d97400f1d,1,2,0.8,0.799,1.5990000000000002,0.8,0.3995,0,0,0,0,0
8f87d7ceb81e4d5dae50d8b9162051aafe056f4eab90b63f4032cba73e53de01,6,2,0.02050228,0.02000228,0.04050456,0.0034170466666666,0.01000114,0,0,0,0,0
891a26ef3e4bd155ff0290d09b9c1e17938bd0e7c9f37ba0bb06111280e358ab,2,1,1.0197,1.0,2.0197000000000003,0.50985,1.0,0,0,0,0,0
e54b884935caaccc65a706b87d6e48971c3aa01df0f4495dcfbc32a5c7fa1136,25,2,359.40765955000006,359.40565955,718.8133191000001,14.376306382000005,179.702829775,0,0,0,0,0
06bc1737d0ea582c2541306cb72d6a824978c8e232ac73404663b211b91680f4,1,2,2.51284189,2.51274189,5.02558378,2.51284189,1.256370945,0,0,0,0,0
c9b519aadccb940c9a256885f133a416f434509a3f2f39c28b83b62eb993bb28,2,2,24.18353405,24.183034050000003,48.36656810000001,12.091767025,12.091517025000002,0,0,0,0,0
84bb2640dbf5271873f9f3775034590d92549fd723bc7cdaf93d4f760a38f505,2,1,17.89584727,17.89584727,35.79169454,8.947923635,17.89584727,0,0,0,0,0
5f739b67a375cdd6ed2efe236983ecb0f7826ab3c525d4aae1180d84e2f5c7f6,2,2,2.7347,2.7347,5.4694,1.36735,1.36735,0,0,0,0,0
efd8e58b378bc9e20af052eb49c130ea0a9a7d0025a1638db88557b241e8b27e,1,2,70.0,69.9998,139.9998,70.0,34.9999,0,0,0,0,0
9409347b24e5e9a4758fd902b3149a65cd1c08363eb1e82a215281e61e500545,1,2,6.27020951,6.270209510000001,12.540419020000002,6.27020951,3.1351047550000004,0,0,0,0,0
